date,character_name,world_name,character_class,character_level,character_exp,character_exp_rate,character_date_create,past_level,growth,create_year,create_year_month
2025-04-27 00:00:00+09:00,의현이,스카니아,카데나,280.0,11341541341067.0,33.707,2018-12-27 00:00:00+09:00,280.0,0.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,및주,엘리시움,카데나,280.0,11787867695399.0,35.033,2024-12-26 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,매홧,크로아,카데나,280.0,12182094697698.0,36.205,2021-12-30 00:00:00+09:00,279.0,1.0,2021.0,2021-12
2025-04-27 00:00:00+09:00,기똥컨,크로아,카데나,280.0,11225982515864.0,33.363,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,하앙범서,챌린저스4,카데나,280.0,11473104920025.0,34.098,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,Gubbg,엘리시움,카데나,280.0,10918555355548.0,32.450,2020-01-31 00:00:00+09:00,279.0,1.0,2020.0,2020-01
2025-04-27 00:00:00+09:00,pais,엘리시움,카데나,280.0,10605350677206.0,31.519,2019-01-05 00:00:00+09:00,279.0,1.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,당근말밥,스카니아,카데나,280.0,10548627419626.0,31.350,2018-06-21 00:00:00+09:00,280.0,0.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,컨빡센넘,크로아,카데나,280.0,10413544187362.0,30.949,2017-06-24 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,별다람지,크로아,카데나,280.0,10584397363716.0,31.457,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,hutao,루나,카데나,280.0,10253162332824.0,30.472,2019-02-24 00:00:00+09:00,280.0,0.0,2019.0,2019-02
2025-04-27 00:00:00+09:00,난승배,크로아,카데나,280.0,10133620841936.0,30.117,2023-06-15 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,추흐름,베라,카데나,280.0,10448001338417.0,31.051,2024-12-20 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,쏘헤밍,베라,카데나,280.0,10126817291369.0,30.097,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,데나둘기,베라,카데나,280.0,10119854432257.0,30.076,2023-12-21 00:00:00+09:00,280.0,0.0,2023.0,2023-12
2025-04-27 00:00:00+09:00,룰루덩,베라,카데나,280.0,10155949344578.0,30.183,2020-03-02 00:00:00+09:00,280.0,0.0,2020.0,2020-03
2025-04-27 00:00:00+09:00,갠기,크로아,카데나,280.0,10033009512710.0,29.818,2020-08-28 00:00:00+09:00,280.0,0.0,2020.0,2020-08
2025-04-27 00:00:00+09:00,흉폭견,스카니아,카데나,280.0,10152357379209.0,30.173,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,차메가,크로아,카데나,280.0,9996878521279.0,29.711,2017-09-19 00:00:00+09:00,280.0,0.0,2017.0,2017-09
2025-04-27 00:00:00+09:00,잡고,스카니아,카데나,280.0,9969554972973.0,29.629,2021-12-31 00:00:00+09:00,280.0,0.0,2021.0,2021-12
2025-04-27 00:00:00+09:00,Peccati,엘리시움,카데나,280.0,10853260360989.0,32.256,2017-07-26 00:00:00+09:00,279.0,1.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,으쳐,스카니아,카데나,280.0,9780587729974.0,29.068,2020-01-21 00:00:00+09:00,280.0,0.0,2020.0,2020-01
2025-04-27 00:00:00+09:00,jettie,오로라,카데나,280.0,9750648044960.0,28.979,2022-12-22 00:00:00+09:00,280.0,0.0,2022.0,2022-12
2025-04-27 00:00:00+09:00,포로빵내꺼야,노바,카데나,280.0,9733852004569.0,28.929,2022-06-30 00:00:00+09:00,280.0,0.0,2022.0,2022-06
2025-04-27 00:00:00+09:00,은쇄도,오로라,카데나,280.0,9909391097420.0,29.451,2019-06-20 00:00:00+09:00,279.0,1.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,새싹귀리밥,챌린저스,카데나,280.0,10758157387682.0,31.973,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,Arbus,크로아,카데나,280.0,9563583121934.0,28.423,2023-06-16 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,lzl존카데나l,오로라,카데나,280.0,9523294654823.0,28.303,2019-07-11 00:00:00+09:00,279.0,1.0,2019.0,2019-07
2025-04-27 00:00:00+09:00,갓두,크로아,카데나,280.0,9393735169790.0,27.918,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,하유민,엘리시움,카데나,280.0,9338321542109.0,27.753,2019-01-07 00:00:00+09:00,278.0,2.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,RuLen,크로아,카데나,280.0,9212508413042.0,27.379,2018-05-03 00:00:00+09:00,280.0,0.0,2018.0,2018-05
2025-04-27 00:00:00+09:00,거대한포신,엘리시움,카데나,280.0,9177839411725.0,27.276,2023-06-20 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,멋있는췌민이,크로아,카데나,280.0,9131173708143.0,27.138,2017-12-22 00:00:00+09:00,280.0,0.0,2017.0,2017-12
2025-04-27 00:00:00+09:00,해방의사슬,베라,카데나,280.0,9119869093556.0,27.104,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,키토파스,오로라,카데나,280.0,9076334629019.0,26.975,2018-06-24 00:00:00+09:00,280.0,0.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,별이잠든꿈,루나,카데나,280.0,8901144671956.0,26.454,2020-12-17 00:00:00+09:00,280.0,0.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,검은애,루나,카데나,280.0,10012995606528.0,29.758,2024-12-22 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,나슈트라,루나,카데나,280.0,8880680063266.0,26.393,2018-12-27 00:00:00+09:00,279.0,1.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,그는웃고있다,오로라,카데나,280.0,8791123489220.0,26.127,2020-12-21 00:00:00+09:00,280.0,0.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,henac,엘리시움,카데나,280.0,8676868798777.0,25.787,2018-02-15 00:00:00+09:00,280.0,0.0,2018.0,2018-02
2025-04-27 00:00:00+09:00,름셀름,오로라,카데나,280.0,8960097704854.0,26.629,2024-02-02 00:00:00+09:00,278.0,2.0,2024.0,2024-02
2025-04-27 00:00:00+09:00,슈크림맛슈가,크로아,카데나,280.0,8350644131833.0,24.818,2017-07-06 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,나카와다메앳,오로라,카데나,280.0,8299207804976.0,24.665,2019-01-21 00:00:00+09:00,280.0,0.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,메추리,베라,카데나,280.0,8259014887708.0,24.546,,280.0,0.0,,
2025-04-27 00:00:00+09:00,준벌2,엘리시움,카데나,280.0,8242508373479.0,24.497,,280.0,0.0,,
2025-04-27 00:00:00+09:00,햅피햅피해피,스카니아,카데나,280.0,8182268501201.0,24.318,2024-02-29 00:00:00+09:00,280.0,0.0,2024.0,2024-02
2025-04-27 00:00:00+09:00,체인잡음,베라,카데나,280.0,11387443603310.0,33.843,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,두핀머핀,엘리시움,카데나,280.0,7852876495297.0,23.339,2020-06-25 00:00:00+09:00,280.0,0.0,2020.0,2020-06
2025-04-27 00:00:00+09:00,지나데카,루나,카데나,280.0,7657650146820.0,22.758,2023-06-15 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,머규,엘리시움,카데나,280.0,7635241528864.0,22.692,2019-07-05 00:00:00+09:00,280.0,0.0,2019.0,2019-07
2025-04-27 00:00:00+09:00,대원이카데나,챌린저스4,카데나,280.0,7501643390969.0,22.295,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,졍빰,스카니아,카데나,280.0,8685462485856.0,25.813,2024-12-20 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,카데임당,베라,카데나,280.0,7434268970704.0,22.094,2018-07-28 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,카데낭,베라,카데나,280.0,7411958246493.0,22.028,2021-05-16 00:00:00+09:00,280.0,0.0,2021.0,2021-05
2025-04-27 00:00:00+09:00,황쿠,크로아,카데나,280.0,7397310087765.0,21.985,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,빠다표코넛,챌린저스,카데나,280.0,7564688088143.0,22.482,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,담쟁이본캐,오로라,카데나,280.0,7366221566981.0,21.892,2017-06-24 00:00:00+09:00,278.0,2.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,홍깨비박망이,루나,카데나,280.0,6950143087676.0,20.656,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,단새우멍뭉1,챌린저스3,카데나,280.0,6883069619344.0,20.456,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,하치데나,챌린저스,카데나,280.0,6948082209886.0,20.650,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,쨔야식,스카니아,카데나,280.0,7043090522267.0,20.932,2018-06-06 00:00:00+09:00,278.0,2.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,순수처녀,엘리시움,카데나,280.0,6541678963063.0,19.442,2022-02-26 00:00:00+09:00,279.0,1.0,2022.0,2022-02
2025-04-27 00:00:00+09:00,봉스테드,크로아,카데나,280.0,6480866157572.0,19.261,2021-12-30 00:00:00+09:00,280.0,0.0,2021.0,2021-12
2025-04-27 00:00:00+09:00,박욱굴,오로라,카데나,280.0,6557951214146.0,19.490,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,최순관,스카니아,카데나,280.0,6381730683090.0,18.966,2019-10-13 00:00:00+09:00,280.0,0.0,2019.0,2019-10
2025-04-27 00:00:00+09:00,쿵시,스카니아,카데나,280.0,6104095798778.0,18.141,2019-07-09 00:00:00+09:00,280.0,0.0,2019.0,2019-07
2025-04-27 00:00:00+09:00,갓여이,루나,카데나,280.0,6007598997519.0,17.854,2019-11-10 00:00:00+09:00,279.0,1.0,2019.0,2019-11
2025-04-27 00:00:00+09:00,도승김,엘리시움,카데나,280.0,5926965811590.0,17.615,2021-08-13 00:00:00+09:00,278.0,2.0,2021.0,2021-08
2025-04-27 00:00:00+09:00,오뤼릴릴뤼,루나,카데나,280.0,5998773239034.0,17.828,2018-04-30 00:00:00+09:00,279.0,1.0,2018.0,2018-04
2025-04-27 00:00:00+09:00,코초트민,루나,카데나,280.0,8611351854265.0,25.593,2025-02-17 00:00:00+09:00,275.0,5.0,2025.0,2025-02
2025-04-27 00:00:00+09:00,블랙나즈,루나,카데나,280.0,5822796829428.0,17.305,2018-06-30 00:00:00+09:00,279.0,1.0,2018.0,2018-06
2025-04-27 00:00:00+09:00,머1틀,챌린저스2,카데나,280.0,5783564893595.0,17.189,2024-12-21 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,다시합연금,오로라,카데나,280.0,5689017778048.0,16.908,2017-06-29 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,뒹굴짱,챌린저스,카데나,280.0,5735097768445.0,17.045,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,별용,노바,카데나,280.0,5404415729881.0,16.062,2019-12-27 00:00:00+09:00,280.0,0.0,2019.0,2019-12
2025-04-27 00:00:00+09:00,니링카,루나,카데나,280.0,5202563900560.0,15.462,2017-07-07 00:00:00+09:00,280.0,0.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,잠시만요,스카니아,카데나,280.0,5180467004159.0,15.396,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,아카스매쉬,챌린저스3,카데나,280.0,5143245994101.0,15.286,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,먀당,루나,카데나,280.0,4897114235508.0,14.554,2019-04-14 00:00:00+09:00,280.0,0.0,2019.0,2019-04
2025-04-27 00:00:00+09:00,유온링크9800,챌린저스2,카데나,280.0,4828545816619.0,14.350,2024-12-25 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,카데나Ver,루나,카데나,280.0,4692232473809.0,13.945,2024-01-20 00:00:00+09:00,279.0,1.0,2024.0,2024-01
2025-04-27 00:00:00+09:00,긔여워,엘리시움,카데나,280.0,4637343519915.0,13.782,2022-12-26 00:00:00+09:00,280.0,0.0,2022.0,2022-12
2025-04-27 00:00:00+09:00,레이첼리첼,루나,카데나,280.0,4606022988528.0,13.689,2018-07-07 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,퓨퍄,스카니아,카데나,280.0,4476441754857.0,13.304,2022-06-30 00:00:00+09:00,280.0,0.0,2022.0,2022-06
2025-04-27 00:00:00+09:00,잉내용,챌린저스,카데나,280.0,4642380408850.0,13.797,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,어둠의채찍단,스카니아,카데나,280.0,4455665968774.0,13.242,2023-12-30 00:00:00+09:00,279.0,1.0,2023.0,2023-12
2025-04-27 00:00:00+09:00,블쟈,스카니아,카데나,280.0,4325466422948.0,12.855,2023-06-15 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,완두더비,유니온,카데나,280.0,4263850732873.0,12.672,2019-01-26 00:00:00+09:00,279.0,1.0,2019.0,2019-01
2025-04-27 00:00:00+09:00,독수리나귀,크로아,카데나,280.0,4241078883073.0,12.604,2021-02-08 00:00:00+09:00,279.0,1.0,2021.0,2021-02
2025-04-27 00:00:00+09:00,칵퉤퉤라,크로아,카데나,280.0,4336080851352.0,12.887,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,DJMAX행이,스카니아,카데나,280.0,4155388073980.0,12.350,2024-06-23 00:00:00+09:00,277.0,3.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,나계백순,오로라,카데나,280.0,4685494431046.0,13.925,2024-12-20 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,킨치먼2,엘리시움,카데나,280.0,4062969282888.0,12.075,2024-04-29 00:00:00+09:00,280.0,0.0,2024.0,2024-04
2025-04-27 00:00:00+09:00,델까랑,크로아,카데나,280.0,4010668401961.0,11.920,2024-06-20 00:00:00+09:00,280.0,0.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,kadula11,스카니아,카데나,280.0,3880541599739.0,11.533,2021-07-29 00:00:00+09:00,277.0,3.0,2021.0,2021-07
2025-04-27 00:00:00+09:00,허땡,루나,카데나,280.0,3722654790853.0,11.064,2018-07-19 00:00:00+09:00,280.0,0.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,그마빙,루나,카데나,280.0,3706353311488.0,11.015,2019-12-11 00:00:00+09:00,280.0,0.0,2019.0,2019-12
2025-04-27 00:00:00+09:00,강궁탁,베라,카데나,280.0,3786647924476.0,11.254,2018-07-28 00:00:00+09:00,275.0,5.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,파워유닛,크로아,카데나,280.0,3556663296349.0,10.570,2023-07-11 00:00:00+09:00,280.0,0.0,2023.0,2023-07
2025-04-27 00:00:00+09:00,렉끼,엘리시움,카데나,280.0,4911218986397.0,14.596,2018-05-06 00:00:00+09:00,279.0,1.0,2018.0,2018-05
2025-04-27 00:00:00+09:00,아토도도,크로아,카데나,280.0,3429552512964.0,10.193,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,죠안사제,챌린저스4,카데나,280.0,3440556987300.0,10.225,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,금은덩모자,루나,카데나,280.0,3806650905242.0,11.313,2019-12-20 00:00:00+09:00,278.0,2.0,2019.0,2019-12
2025-04-27 00:00:00+09:00,아마용사,오로라,카데나,280.0,3074961522129.0,9.139,2024-07-22 00:00:00+09:00,279.0,1.0,2024.0,2024-07
2025-04-27 00:00:00+09:00,아령빵빵이,베라,카데나,280.0,3024094540196.0,8.988,2023-07-01 00:00:00+09:00,280.0,0.0,2023.0,2023-07
2025-04-27 00:00:00+09:00,빼에얘애엑,오로라,카데나,280.0,3023998949311.0,8.987,2017-06-22 00:00:00+09:00,280.0,0.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,쿵생폼사,엘리시움,카데나,280.0,3021934026159.0,8.981,2020-12-17 00:00:00+09:00,280.0,0.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,요땃,루나,카데나,280.0,3133558628589.0,9.313,2022-07-09 00:00:00+09:00,278.0,2.0,2022.0,2022-07
2025-04-27 00:00:00+09:00,체인도토,루나,카데나,280.0,3074316471794.0,9.137,2019-06-20 00:00:00+09:00,279.0,1.0,2019.0,2019-06
2025-04-27 00:00:00+09:00,쫀쫀불빠따,스카니아,카데나,280.0,2859548657313.0,8.499,2024-06-20 00:00:00+09:00,280.0,0.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,님어머니요,크로아,카데나,280.0,2779280044738.0,8.260,2018-01-09 00:00:00+09:00,277.0,3.0,2018.0,2018-01
2025-04-27 00:00:00+09:00,사디즘카네다,스카니아,카데나,280.0,2758137941090.0,8.197,2019-05-18 00:00:00+09:00,280.0,0.0,2019.0,2019-05
2025-04-27 00:00:00+09:00,늅쇼,레드,카데나,280.0,2699612998844.0,8.023,2023-06-24 00:00:00+09:00,280.0,0.0,2023.0,2023-06
2025-04-27 00:00:00+09:00,코삥데나,크로아,카데나,280.0,2693346431239.0,8.005,2024-06-20 00:00:00+09:00,280.0,0.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,영훈,크로아,카데나,280.0,2687738669492.0,7.988,2023-04-25 00:00:00+09:00,280.0,0.0,2023.0,2023-04
2025-04-27 00:00:00+09:00,옹고지리,루나,카데나,280.0,2628402794555.0,7.812,2025-01-22 00:00:00+09:00,278.0,2.0,2025.0,2025-01
2025-04-27 00:00:00+09:00,안통한다,엘리시움,카데나,280.0,2540705843402.0,7.551,2019-12-24 00:00:00+09:00,279.0,1.0,2019.0,2019-12
2025-04-27 00:00:00+09:00,담보데나,루나,카데나,280.0,2176026820194.0,6.467,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,주승지,루나,카데나,280.0,1980507301694.0,5.886,,280.0,0.0,,
2025-04-27 00:00:00+09:00,빵빵추추,챌린저스3,카데나,280.0,2154253639023.0,6.402,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,블다,스카니아,카데나,280.0,1898151267366.0,5.641,2020-08-06 00:00:00+09:00,280.0,0.0,2020.0,2020-08
2025-04-27 00:00:00+09:00,모찌윤혁,크로아,카데나,280.0,1843040539973.0,5.477,2021-07-29 00:00:00+09:00,280.0,0.0,2021.0,2021-07
2025-04-27 00:00:00+09:00,발목이이상해,엘리시움,카데나,280.0,1847816496797.0,5.492,2018-07-08 00:00:00+09:00,279.0,1.0,2018.0,2018-07
2025-04-27 00:00:00+09:00,AcruxX,크로아,카데나,280.0,2754280949172.0,8.186,2024-06-20 00:00:00+09:00,278.0,2.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,성붕,루나,카데나,280.0,1611264391787.0,4.789,2017-07-21 00:00:00+09:00,278.0,2.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,패딩,스카니아,카데나,280.0,1542906675337.0,4.585,2018-04-16 00:00:00+09:00,280.0,0.0,2018.0,2018-04
2025-04-27 00:00:00+09:00,꼬수랑,루나,카데나,280.0,2255934705618.0,6.705,2020-05-15 00:00:00+09:00,279.0,1.0,2020.0,2020-05
2025-04-27 00:00:00+09:00,췌한놈,오로라,카데나,280.0,1365808405719.0,4.059,2023-10-26 00:00:00+09:00,277.0,3.0,2023.0,2023-10
2025-04-27 00:00:00+09:00,체급상타치,챌린저스3,카데나,280.0,1160375609382.0,3.449,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,뽕마약,엘리시움,카데나,280.0,1105526321924.0,3.286,2022-02-16 00:00:00+09:00,279.0,1.0,2022.0,2022-02
2025-04-27 00:00:00+09:00,카아하데나,챌린저스,카데나,280.0,1003141244465.0,2.981,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,빠따누님,챌린저스,카데나,280.0,1142208003995.0,3.395,2024-12-19 00:00:00+09:00,278.0,2.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,데무양,챌린저스2,카데나,280.0,987760074439.0,2.936,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,l귤맛이,오로라,카데나,280.0,854959667428.0,2.541,2023-11-30 00:00:00+09:00,280.0,0.0,2023.0,2023-11
2025-04-27 00:00:00+09:00,망중땐,베라,카데나,280.0,847486605078.0,2.519,2024-12-19 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,늙어병들사람,스카니아,카데나,280.0,993326061177.0,2.952,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,메흐흑,엘리시움,카데나,280.0,749900911041.0,2.229,2023-12-21 00:00:00+09:00,280.0,0.0,2023.0,2023-12
2025-04-27 00:00:00+09:00,스서,챌린저스,카데나,280.0,742857271029.0,2.208,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,밍밍밍히,엘리시움,카데나,280.0,693751641419.0,2.062,2019-02-10 00:00:00+09:00,280.0,0.0,2019.0,2019-02
2025-04-27 00:00:00+09:00,홰콧,엘리시움,카데나,280.0,1010157567277.0,3.002,2017-07-23 00:00:00+09:00,279.0,1.0,2017.0,2017-07
2025-04-27 00:00:00+09:00,사리곰탕사장,스카니아,카데나,280.0,477081004867.0,1.418,2024-06-20 00:00:00+09:00,279.0,1.0,2024.0,2024-06
2025-04-27 00:00:00+09:00,잠쿤,스카니아,카데나,280.0,470573699820.0,1.399,2024-07-03 00:00:00+09:00,280.0,0.0,2024.0,2024-07
2025-04-27 00:00:00+09:00,충체인,스카니아,카데나,280.0,435999763575.0,1.296,2023-02-27 00:00:00+09:00,280.0,0.0,2023.0,2023-02
2025-04-27 00:00:00+09:00,카나토프,크로아,카데나,280.0,4569563178459.0,13.581,2024-12-19 00:00:00+09:00,277.0,3.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,전담중독증,엘리시움,카데나,280.0,212717340145.0,0.632,2024-12-27 00:00:00+09:00,279.0,1.0,2024.0,2024-12
2025-04-27 00:00:00+09:00,살로티,오로라,카데나,280.0,211183911799.0,0.628,2024-04-21 00:00:00+09:00,280.0,0.0,2024.0,2024-04
2025-04-27 00:00:00+09:00,김서후,스카니아,카데나,280.0,193440178007.0,0.575,2020-08-21 00:00:00+09:00,280.0,0.0,2020.0,2020-08
2025-04-27 00:00:00+09:00,분궝,오로라,카데나,280.0,191700572714.0,0.570,2018-12-28 00:00:00+09:00,277.0,3.0,2018.0,2018-12
2025-04-27 00:00:00+09:00,럿블,크로아,카데나,280.0,143770609539.0,0.427,2021-08-02 00:00:00+09:00,280.0,0.0,2021.0,2021-08
2025-04-27 00:00:00+09:00,깬슬,루나,카데나,280.0,108417243080.0,0.322,2022-08-20 00:00:00+09:00,280.0,0.0,2022.0,2022-08
2025-04-27 00:00:00+09:00,효묘,크로아,카데나,280.0,99726964816.0,0.296,2020-12-17 00:00:00+09:00,279.0,1.0,2020.0,2020-12
2025-04-27 00:00:00+09:00,평캔타슬,오로라,카데나,280.0,33044000810.0,0.098,2023-07-08 00:00:00+09:00,280.0,0.0,2023.0,2023-07
2025-04-27 00:00:00+09:00,최다찌님,엘리시움,카데나,280.0,18992672778.0,0.056,2017-06-24 00:00:00+09:00,279.0,1.0,2017.0,2017-06
2025-04-27 00:00:00+09:00,개뢰데나,루나,카데나,280.0,17325361833.0,0.051,2024-12-19 00:00:00+09:00,280.0,0.0,2024.0,2024-12
